sensor_record_id,aircraft_id,reading_date,flight_hours_at_reading,egt_celsius,oil_pressure_psi,vibration_ips,fuel_flow_kgh,bleed_air_temp_c,anomaly_flag
SNS001571,AC015,2024-09-07,73926,825.2,47.88,0.304,2492.6,256.3,0
SNS001572,AC015,2024-01-06,73934,815.1,55.27,0.882,2106.8,251.2,0
SNS001573,AC015,2022-03-18,73942,822.7,73.52,0.304,2279.4,229.9,0
SNS001574,AC015,2024-02-28,73950,814.9,53.39,0.688,2367.7,215.3,0
SNS001575,AC015,2022-12-15,73958,824.0,45.71,0.897,2375.8,228.4,0
SNS001576,AC015,2023-08-01,73966,821.5,50.32,0.458,2130.3,257.3,0
SNS001577,AC015,2024-12-22,73974,813.3,63.8,0.366,2139.6,259.0,0
SNS001578,AC015,2022-08-18,73982,827.4,80.66,0.736,2292.0,194.2,0
SNS001579,AC015,2024-02-03,73990,817.8,71.97,0.396,2265.0,181.8,0
SNS001580,AC015,2023-05-08,73998,817.5,82.56,0.453,2519.1,248.0,0
SNS001581,AC015,2024-10-15,74006,822.9,70.21,0.65,2340.5,244.3,0
SNS001582,AC015,2024-03-04,74014,828.8,77.55,0.776,2150.8,183.2,0
SNS001583,AC015,2023-04-14,74022,817.9,51.07,0.307,2392.0,212.2,0
SNS001584,AC015,2022-04-29,74030,822.1,57.23,0.404,2306.6,200.3,0
SNS001585,AC015,2023-08-23,74038,824.3,68.65,0.331,2480.5,231.5,0
SNS001586,AC015,2023-01-04,74046,825.6,57.24,0.858,2371.1,194.8,0
SNS001587,AC015,2022-05-18,74054,824.6,78.99,0.749,2532.0,230.6,0
SNS001588,AC015,2023-07-11,74062,822.2,72.03,0.337,2346.6,237.0,0
SNS001589,AC015,2022-11-18,74070,819.6,63.05,0.686,2589.6,187.4,0
SNS001590,AC015,2023-06-30,74078,824.6,56.67,0.54,2560.4,259.4,0
SNS001591,AC015,2022-02-10,74086,818.9,67.67,0.363,2269.9,240.9,0
SNS001592,AC015,2023-06-07,74094,809.8,54.06,0.893,2390.0,231.5,0
SNS001593,AC015,2023-08-16,74102,825.7,78.49,0.514,2380.1,231.5,0
SNS001594,AC015,2024-09-03,74110,828.7,63.83,0.648,2436.8,218.2,0
SNS001595,AC015,2023-06-06,74118,812.9,63.45,0.282,2365.6,205.7,0
SNS001596,AC015,2023-07-16,74126,819.8,58.66,0.569,2527.5,216.4,0
SNS001597,AC015,2024-05-17,74134,825.3,66.42,0.462,2320.8,244.5,0
SNS001598,AC015,2024-06-04,74142,833.7,82.79,0.714,2446.0,186.5,0
SNS001599,AC015,2022-09-04,74150,824.3,80.46,0.246,2519.3,190.1,0
SNS001600,AC015,2023-03-08,74158,818.6,62.3,0.569,2522.7,247.7,0
SNS001601,AC015,2024-12-23,74166,824.3,61.41,0.806,2259.3,189.3,0
SNS001602,AC015,2024-02-07,74174,832.4,62.0,0.751,2498.3,238.7,0
SNS001603,AC015,2024-05-01,74182,820.8,71.17,0.799,2492.5,218.2,0
SNS001604,AC015,2024-09-12,74190,822.2,84.27,0.342,2277.7,216.0,0
SNS001605,AC015,2024-08-16,74198,824.0,46.69,0.902,2598.0,240.0,0
SNS001606,AC015,2022-06-25,74206,818.9,83.25,0.318,2241.1,231.2,0
SNS001607,AC015,2023-10-19,74214,824.9,57.64,0.412,2596.7,197.3,0
SNS001608,AC015,2023-06-14,74222,835.0,55.11,0.726,2234.5,206.9,0
SNS001609,AC015,2023-11-21,74230,827.4,70.72,0.435,2516.7,240.2,0
SNS001610,AC015,2024-04-19,74238,821.9,77.92,0.662,2585.8,180.3,0
SNS001611,AC015,2023-11-15,74246,820.7,67.51,0.378,2207.9,180.8,0
SNS001612,AC015,2024-07-09,74254,815.1,81.96,0.485,2364.0,236.5,0
SNS001613,AC015,2022-10-20,74262,829.2,67.5,0.656,2540.4,219.8,0
SNS001614,AC015,2023-07-13,74270,826.7,78.94,0.718,2422.6,214.1,0
SNS001615,AC015,2024-04-05,74278,821.3,61.28,0.444,2405.1,182.5,0
SNS001616,AC015,2023-01-19,74286,842.9,61.83,0.829,2232.1,193.8,0
SNS001617,AC015,2023-08-08,74294,824.9,59.19,0.156,2341.0,246.5,0
SNS001618,AC015,2022-07-30,74302,821.2,53.58,0.516,2490.5,234.5,0
SNS001619,AC015,2023-06-09,74310,821.0,64.44,0.446,2244.0,259.6,0
SNS001620,AC015,2022-08-17,74318,830.6,82.43,0.461,2266.8,248.4,0
SNS001621,AC015,2024-08-22,74326,828.3,58.07,0.274,2118.0,211.1,0
SNS001622,AC015,2022-06-01,74334,817.5,69.17,0.542,2340.2,220.8,0
SNS001623,AC015,2023-03-03,74342,827.2,71.65,0.124,2131.7,197.3,0
SNS001624,AC015,2023-09-23,74350,824.9,67.47,0.249,2573.5,218.4,0
SNS001625,AC015,2023-04-20,74358,833.0,84.24,0.572,2458.1,240.6,0
SNS001626,AC015,2023-07-25,74366,832.4,48.32,0.132,2448.4,233.8,0
SNS001627,AC015,2023-12-23,74374,827.1,68.71,0.235,2447.1,225.8,0
SNS001628,AC015,2023-06-23,74382,829.1,47.58,0.193,2177.8,217.0,0
SNS001629,AC015,2022-07-13,74390,824.8,81.26,0.589,2147.9,186.6,0
SNS001630,AC015,2022-10-25,74398,826.9,52.4,0.292,2506.8,239.9,0
SNS001631,AC015,2022-05-02,74406,833.0,68.17,0.455,2316.1,214.6,0
SNS001632,AC015,2022-11-12,74414,820.0,82.59,0.347,2194.4,234.1,0
SNS001633,AC015,2024-09-13,74422,822.3,79.04,0.718,2598.7,250.9,0
SNS001634,AC015,2024-12-21,74430,831.9,59.83,0.507,2339.7,204.5,0
SNS001635,AC015,2023-10-27,74438,821.3,54.56,0.762,2465.5,249.9,0
SNS001636,AC015,2024-08-30,74446,827.5,71.52,0.205,2327.0,196.3,0
SNS001637,AC015,2022-11-21,74454,821.0,82.49,0.387,2198.9,214.0,0
SNS001638,AC015,2022-10-26,74462,827.2,78.28,0.627,2437.8,236.2,0
SNS001639,AC015,2023-05-19,74470,839.3,49.96,0.902,2459.3,241.0,0
SNS001640,AC015,2024-09-25,74478,822.8,53.93,0.543,2433.0,225.6,0
SNS001641,AC015,2023-07-04,74486,830.9,47.21,0.285,2363.3,214.9,0
SNS001642,AC015,2024-09-25,74494,834.3,64.3,0.561,2559.7,186.7,0
SNS001643,AC015,2023-08-27,74502,822.4,60.01,0.806,2492.2,227.7,0
SNS001644,AC015,2024-02-20,74510,828.0,77.93,0.348,2471.8,218.9,0
SNS001645,AC015,2022-06-02,74518,824.0,46.19,0.156,2110.1,186.2,1
SNS001646,AC015,2024-07-31,74526,833.0,66.7,0.256,2487.8,202.4,1
SNS001647,AC015,2023-05-24,74534,826.5,83.91,0.275,2282.2,222.3,0
SNS001648,AC015,2022-07-24,74542,830.7,60.36,0.763,2258.9,186.3,0
SNS001649,AC015,2023-03-06,74550,832.6,80.55,0.657,2115.2,189.1,0
SNS001650,AC015,2023-10-25,74558,841.2,59.07,0.49,2212.6,250.0,0
SNS001651,AC015,2023-03-25,74566,830.9,72.1,0.713,2457.9,259.0,0
SNS001652,AC015,2024-08-02,74574,827.5,52.15,0.848,2325.5,213.2,0
SNS001653,AC015,2022-02-26,74582,832.7,83.9,0.158,2571.9,236.5,1
SNS001654,AC015,2024-06-30,74590,823.5,53.11,0.788,2340.5,230.7,0
SNS001655,AC015,2022-04-01,74598,825.5,80.16,0.118,2430.3,255.5,0
SNS001656,AC015,2022-12-18,74606,826.2,47.42,0.772,2375.8,248.2,0
SNS001657,AC015,2022-11-23,74614,834.8,70.81,0.373,2591.4,213.3,0
SNS001658,AC015,2024-02-20,74622,833.5,78.29,0.603,2563.3,184.2,0
SNS001659,AC015,2023-10-04,74630,828.1,82.84,0.376,2270.7,237.7,1
SNS001660,AC015,2024-08-22,74638,829.7,77.92,0.683,2115.5,242.9,0
SNS001661,AC015,2023-09-13,74646,833.7,47.72,0.382,2221.2,185.6,0
SNS001662,AC015,2022-08-19,74654,829.4,57.23,0.918,2547.1,253.7,1
SNS001663,AC015,2022-04-30,74662,822.7,49.83,0.486,2490.2,243.9,1
SNS001664,AC015,2023-07-16,74670,830.0,83.06,0.555,2342.4,215.0,0
SNS001665,AC015,2023-11-02,74678,832.8,64.58,0.839,2288.0,205.3,0
SNS001666,AC015,2023-12-18,74686,823.1,55.73,0.254,2300.4,200.9,0
SNS001667,AC015,2022-04-27,74694,823.1,79.37,0.665,2446.1,213.2,0
SNS001668,AC015,2022-08-13,74702,830.8,74.19,0.431,2228.9,188.5,0
SNS001669,AC015,2024-10-18,74710,837.6,48.15,0.254,2380.9,246.2,0
SNS001670,AC015,2022-04-24,74718,830.8,66.56,0.892,2383.8,233.7,0
SNS001671,AC015,2023-11-08,74726,826.8,63.92,0.579,2300.7,239.0,0
SNS001672,AC015,2024-02-21,74734,832.9,56.69,0.205,2235.4,203.2,1
SNS001673,AC015,2023-07-26,74742,831.5,68.74,0.901,2482.9,239.9,0
SNS001674,AC015,2022-02-08,74750,826.0,46.48,0.424,2121.8,206.3,0
SNS001675,AC015,2024-06-16,74758,840.7,70.17,0.941,2541.0,212.9,0
SNS001676,AC015,2024-06-28,74766,822.3,50.44,0.164,2462.8,233.2,0
SNS001677,AC015,2022-08-27,74774,833.6,79.33,0.873,2322.6,210.6,0
SNS001678,AC015,2022-06-10,74782,837.2,44.58,0.486,2138.9,201.2,0
SNS001679,AC015,2024-08-25,74790,830.6,81.83,0.599,2425.3,217.4,0
SNS001680,AC015,2024-04-21,74798,832.0,71.03,0.415,2160.7,216.7,0
SNS001681,AC015,2022-03-19,74806,825.9,64.5,0.125,2443.9,249.7,0
SNS001682,AC015,2023-12-14,74814,834.5,48.08,0.762,2540.3,180.4,0
SNS001683,AC016,2023-01-02,56176,881.9,83.96,0.39,2318.4,222.4,0
SNS001684,AC016,2024-05-26,56184,888.2,64.27,0.137,2313.9,190.5,0
SNS001685,AC016,2022-07-09,56192,880.7,51.35,0.763,2376.6,198.6,0
SNS001686,AC016,2022-08-29,56200,892.5,45.41,0.609,2497.8,188.9,0
SNS001687,AC016,2022-11-21,56208,884.4,52.04,0.392,2342.6,197.8,0
SNS001688,AC016,2024-05-15,56216,888.2,63.48,0.882,2492.6,184.4,0
SNS001689,AC016,2024-12-08,56224,888.5,49.03,0.653,2122.5,227.4,0
SNS001690,AC016,2023-07-03,56232,886.0,72.44,0.607,2486.6,227.3,0
SNS001691,AC016,2024-12-28,56240,890.6,66.46,0.178,2435.6,193.2,0
SNS001692,AC016,2024-04-09,56248,885.2,47.32,0.279,2148.0,181.2,0
SNS001693,AC016,2022-03-20,56256,891.2,64.6,0.629,2496.1,248.0,0
SNS001694,AC016,2022-12-11,56264,880.9,74.28,0.425,2220.5,185.0,0
SNS001695,AC016,2024-02-01,56272,888.7,69.59,0.816,2411.4,205.4,0
SNS001696,AC016,2024-03-12,56280,897.1,60.05,0.167,2452.6,192.1,0
SNS001697,AC016,2024-04-11,56288,883.3,83.54,0.543,2298.3,249.9,0
SNS001698,AC016,2023-01-30,56296,884.1,84.37,0.211,2279.9,258.5,0
SNS001699,AC016,2024-02-09,56304,890.4,52.38,0.222,2130.3,191.9,0
SNS001700,AC016,2023-10-31,56312,889.6,59.16,0.755,2597.1,253.1,0
SNS001701,AC016,2024-03-04,56320,890.0,45.55,0.46,2500.4,217.0,0
SNS001702,AC016,2023-02-23,56328,891.3,81.0,0.802,2349.0,187.8,0
SNS001703,AC016,2023-02-14,56336,891.7,56.29,0.204,2128.0,184.1,0
SNS001704,AC016,2022-01-10,56344,893.6,57.74,0.342,2243.6,256.8,0
SNS001705,AC016,2023-05-09,56352,891.4,74.92,0.746,2215.7,182.2,0
SNS001706,AC016,2022-01-12,56360,886.5,47.35,0.668,2256.6,232.0,0
SNS001707,AC016,2024-04-28,56368,890.3,66.3,0.659,2575.9,219.7,0
SNS001708,AC016,2022-03-20,56376,897.7,67.43,0.788,2222.5,209.8,0
SNS001709,AC016,2022-01-11,56384,887.3,63.55,0.596,2125.5,246.4,0
SNS001710,AC016,2023-10-07,56392,884.7,77.54,0.162,2334.9,190.1,0
SNS001711,AC016,2024-12-20,56400,894.6,51.13,0.478,2231.4,189.1,0
SNS001712,AC016,2023-01-21,56408,886.4,82.7,0.141,2560.6,243.6,0
SNS001713,AC016,2022-08-31,56416,879.7,66.41,0.881,2557.8,206.3,0
SNS001714,AC016,2024-09-14,56424,892.1,66.54,0.727,2371.0,194.4,0
SNS001715,AC016,2023-09-22,56432,884.5,51.32,0.235,2262.8,180.2,0
SNS001716,AC016,2022-12-02,56440,888.1,53.73,0.121,2446.7,257.0,0
SNS001717,AC016,2024-01-09,56448,889.1,78.59,0.824,2158.5,206.4,0
SNS001718,AC016,2023-06-02,56456,890.2,48.39,0.464,2355.1,233.8,0
SNS001719,AC016,2023-12-09,56464,890.8,59.38,0.271,2532.7,239.7,0
SNS001720,AC016,2022-09-04,56472,889.2,69.91,0.195,2112.3,239.9,0
SNS001721,AC016,2023-08-16,56480,890.3,45.76,0.677,2512.4,219.4,0
SNS001722,AC016,2022-03-27,56488,890.9,73.83,0.428,2265.6,226.4,0
SNS001723,AC016,2023-03-12,56496,892.1,75.68,0.488,2450.1,191.6,0
SNS001724,AC016,2024-02-23,56504,893.3,80.35,0.586,2324.0,220.9,0
SNS001725,AC016,2023-02-20,56512,882.8,82.32,0.645,2189.1,196.3,0
SNS001726,AC016,2022-04-10,56520,894.8,46.75,0.445,2305.7,183.6,0
SNS001727,AC016,2022-06-15,56528,885.5,78.0,0.787,2201.8,196.4,0
SNS001728,AC016,2023-09-01,56536,895.0,50.03,0.373,2594.2,185.6,0
SNS001729,AC016,2023-03-31,56544,894.5,59.95,0.361,2194.8,203.8,0
SNS001730,AC016,2024-05-25,56552,898.7,72.43,0.183,2253.1,239.1,0
SNS001731,AC016,2023-10-08,56560,890.6,68.32,0.76,2286.4,213.7,0
SNS001732,AC016,2022-08-29,56568,888.0,74.83,0.584,2596.1,253.3,0
SNS001733,AC016,2024-02-21,56576,891.9,76.04,0.871,2153.9,215.8,0
SNS001734,AC016,2024-09-07,56584,891.8,75.56,0.326,2436.9,183.7,0
SNS001735,AC016,2023-02-11,56592,891.5,51.12,0.765,2220.3,197.8,0
SNS001736,AC016,2024-11-27,56600,883.0,74.89,0.206,2385.0,180.3,0
SNS001737,AC016,2022-10-25,56608,884.5,69.09,0.688,2176.8,181.3,0
SNS001738,AC016,2022-01-12,56616,882.4,57.29,0.726,2373.1,214.8,0
SNS001739,AC016,2024-02-17,56624,895.4,56.7,0.153,2349.8,192.2,0
SNS001740,AC016,2022-03-29,56632,901.6,62.9,0.514,2353.1,213.5,0
SNS001741,AC016,2024-05-23,56640,888.6,64.87,0.399,2585.5,218.8,0
SNS001742,AC016,2024-12-21,56648,887.2,67.03,0.529,2580.5,196.1,0
SNS001743,AC016,2022-03-30,56656,892.4,45.62,0.615,2596.6,223.4,0
SNS001744,AC016,2023-08-27,56664,897.1,46.52,0.674,2281.0,221.9,0
SNS001745,AC016,2024-03-22,56672,884.2,44.89,0.517,2412.7,243.7,0
SNS001746,AC016,2024-04-27,56680,895.8,60.34,0.563,2592.6,193.9,1
SNS001747,AC016,2022-05-20,56688,899.9,65.92,0.602,2105.6,210.3,1
SNS001748,AC016,2024-03-28,56696,897.4,64.32,0.869,2131.6,252.6,0
SNS001749,AC016,2022-04-07,56704,891.4,79.22,0.416,2372.1,201.3,0
SNS001750,AC016,2023-10-23,56712,897.2,45.36,0.565,2137.5,216.0,0
SNS001751,AC016,2022-10-02,56720,875.7,56.14,0.646,2404.8,216.5,0
SNS001752,AC016,2024-06-25,56728,891.3,49.79,0.553,2365.6,201.2,0
SNS001753,AC016,2022-01-09,56736,890.2,80.86,0.412,2462.7,200.6,0
SNS001754,AC016,2024-12-22,56744,887.8,65.99,0.188,2510.0,255.6,1
SNS001755,AC016,2024-12-29,56752,892.7,54.82,0.839,2259.2,210.2,0
SNS001756,AC016,2024-07-26,56760,903.5,69.36,0.46,2191.4,197.3,1
SNS001757,AC016,2024-10-29,56768,893.8,61.08,0.478,2463.6,203.8,0
SNS001758,AC016,2024-09-02,56776,898.9,56.38,0.651,2365.6,238.0,0
SNS001759,AC016,2022-01-18,56784,904.3,52.48,0.568,2561.2,231.4,0
SNS001760,AC016,2023-05-09,56792,898.9,49.48,0.718,2537.2,222.2,0
SNS001761,AC016,2022-02-17,56800,899.1,80.37,0.389,2577.3,218.9,0
SNS001762,AC016,2022-07-21,56808,894.1,73.96,0.28,2138.9,245.5,0
SNS001763,AC016,2022-09-02,56816,897.2,70.71,0.462,2168.8,218.4,1
SNS001764,AC016,2023-06-01,56824,882.6,77.98,0.518,2372.3,216.0,0
SNS001765,AC016,2022-03-21,56832,890.6,79.02,0.509,2317.4,182.6,0
SNS001766,AC016,2023-09-25,56840,892.8,80.81,0.505,2237.1,253.2,0
SNS001767,AC016,2022-01-28,56848,907.3,57.28,0.509,2303.1,210.9,0
SNS001768,AC016,2024-09-21,56856,892.9,56.93,0.479,2415.6,205.3,0
SNS001769,AC016,2023-12-05,56864,896.2,56.11,0.356,2381.1,213.8,0
SNS001770,AC016,2023-01-01,56872,897.4,46.37,0.512,2167.6,237.5,0
SNS001771,AC016,2023-07-10,56880,888.9,71.42,0.19,2594.5,200.8,0
SNS001772,AC016,2023-04-12,56888,902.7,61.76,0.878,2216.7,212.6,0
SNS001773,AC016,2024-12-12,56896,887.7,54.03,0.23,2201.4,222.9,0
SNS001774,AC016,2024-12-10,56904,893.8,50.56,0.65,2226.4,231.9,0
SNS001775,AC016,2024-05-12,56912,886.8,61.08,0.465,2143.4,198.1,0
SNS001776,AC016,2024-04-02,56920,886.2,55.11,0.576,2379.8,205.0,0
SNS001777,AC016,2024-10-01,56928,893.2,47.18,0.394,2486.0,192.9,0
SNS001778,AC016,2023-04-20,56936,895.9,44.2,0.467,2126.1,186.2,1
SNS001779,AC016,2024-04-24,56944,897.0,77.95,0.673,2118.2,244.0,0
SNS001780,AC016,2022-03-16,56952,892.1,78.38,0.151,2398.6,214.4,0
SNS001781,AC016,2023-10-24,56960,885.3,82.12,0.878,2224.3,184.4,0
SNS001782,AC016,2024-08-29,56968,899.4,78.43,0.85,2165.1,238.8,0
SNS001783,AC016,2023-09-03,56976,892.1,69.71,0.291,2511.1,252.9,0
SNS001784,AC016,2022-09-25,56984,896.7,71.34,0.589,2567.0,216.6,0
SNS001785,AC016,2023-02-09,56992,889.6,75.67,0.273,2154.5,259.3,0
SNS001786,AC016,2024-02-04,57000,892.2,79.73,0.621,2153.0,240.0,0
SNS001787,AC016,2024-12-25,57008,896.1,60.03,0.882,2532.3,245.1,0
SNS001788,AC016,2023-06-02,57016,884.8,50.66,0.137,2111.2,201.6,0
SNS001789,AC016,2022-10-30,57024,903.6,83.2,0.905,2228.6,204.8,0
SNS001790,AC016,2023-09-20,57032,905.9,60.28,0.276,2315.5,234.9,0
SNS001791,AC016,2023-10-18,57040,892.9,54.8,0.89,2436.0,201.1,0
SNS001792,AC016,2024-04-22,57048,889.4,65.09,0.673,2538.6,195.4,0
SNS001793,AC016,2024-10-17,57056,892.7,68.27,0.856,2346.8,205.3,0
SNS001794,AC016,2023-01-19,57064,892.9,73.64,0.654,2540.8,193.1,0
SNS001795,AC016,2024-12-20,57072,900.5,77.32,0.297,2214.2,244.5,0
SNS001796,AC016,2023-07-15,57080,895.6,44.52,0.692,2413.6,259.7,1
SNS001797,AC016,2024-10-10,57088,893.9,55.26,0.66,2243.6,198.2,1
SNS001798,AC016,2022-10-25,57096,893.6,56.25,0.699,2362.7,255.9,1
SNS001799,AC016,2023-08-02,57104,907.4,45.6,0.976,2549.0,255.4,0
SNS001800,AC016,2024-03-16,57112,899.8,80.21,0.551,2493.5,243.1,1
SNS001801,AC016,2023-03-09,57120,908.4,55.58,0.613,2105.1,216.1,1
SNS001802,AC016,2022-06-02,57128,888.8,68.59,0.467,2245.8,258.7,0
SNS001803,AC016,2024-11-06,57136,887.9,67.3,0.178,2418.0,190.5,0
SNS001804,AC016,2022-09-21,57144,889.2,60.91,0.556,2580.2,217.6,1
SNS001805,AC016,2023-01-04,57152,884.4,67.99,0.136,2421.6,217.6,0
SNS001806,AC016,2022-07-01,57160,886.8,78.12,0.564,2230.5,201.2,1
SNS001807,AC016,2024-02-15,57168,895.9,48.87,0.259,2485.3,202.9,1
SNS001808,AC016,2023-07-18,57176,892.4,79.43,0.67,2357.1,181.6,0
SNS001809,AC016,2023-03-20,57184,882.2,73.98,0.591,2405.2,203.4,0
SNS001810,AC016,2023-10-23,57192,908.8,64.8,0.816,2558.2,248.6,1
SNS001811,AC016,2024-08-25,57200,890.1,72.03,0.796,2178.0,193.1,0
SNS001812,AC016,2022-07-26,57208,903.1,50.71,0.426,2176.1,257.8,0
SNS001813,AC016,2023-10-17,57216,901.4,75.03,0.914,2352.6,197.4,0
SNS001814,AC016,2024-08-09,57224,904.4,61.88,0.557,2285.0,182.3,0
SNS001815,AC016,2024-01-30,57232,904.0,71.97,0.705,2566.3,210.8,0
SNS001816,AC016,2024-06-27,57240,891.6,81.3,0.719,2536.8,250.2,0
SNS001817,AC016,2024-05-25,57248,884.2,50.27,0.909,2348.0,222.0,0
SNS001818,AC016,2024-10-02,57256,886.2,65.2,0.916,2471.2,231.3,0
SNS001819,AC016,2024-06-22,57264,898.8,64.34,0.563,2264.4,236.0,1
SNS001820,AC016,2024-06-09,57272,899.1,51.04,0.641,2154.4,221.5,0
SNS001821,AC016,2023-07-03,57280,890.5,71.69,0.592,2436.8,258.5,0
SNS001822,AC016,2024-01-13,57288,897.8,72.63,0.61,2363.7,212.0,0
SNS001823,AC017,2023-12-22,81472,830.9,69.13,0.562,2183.0,254.3,0
SNS001824,AC017,2024-07-03,81480,829.0,66.72,0.693,2347.1,187.9,0
SNS001825,AC017,2023-11-10,81488,833.1,52.7,0.265,2588.0,215.7,0
SNS001826,AC017,2023-04-12,81496,834.4,71.6,0.613,2508.6,206.4,0
SNS001827,AC017,2024-02-24,81504,827.2,69.6,0.441,2147.4,217.2,0
SNS001828,AC017,2024-01-09,81512,839.6,50.65,0.745,2500.9,242.9,0
SNS001829,AC017,2022-12-18,81520,832.1,61.92,0.633,2485.6,208.5,0
SNS001830,AC017,2024-12-04,81528,832.9,75.14,0.806,2128.2,180.4,0
SNS001831,AC017,2022-09-05,81536,836.4,82.61,0.286,2548.7,184.3,0
SNS001832,AC017,2024-05-13,81544,833.6,69.52,0.104,2550.2,251.0,0
SNS001833,AC017,2024-02-24,81552,838.3,53.18,0.692,2333.8,226.0,0
SNS001834,AC017,2022-12-10,81560,834.7,81.9,0.505,2437.8,243.5,0
SNS001835,AC017,2023-01-19,81568,829.5,81.38,0.644,2337.9,195.6,0
SNS001836,AC017,2022-06-07,81576,835.4,58.76,0.642,2479.8,196.5,0
SNS001837,AC017,2024-10-04,81584,826.9,71.2,0.458,2323.0,195.4,0
SNS001838,AC017,2022-07-18,81592,833.5,70.95,0.305,2404.4,244.7,0
SNS001839,AC017,2022-08-24,81600,833.5,67.42,0.636,2257.8,234.3,0
SNS001840,AC017,2024-02-27,81608,831.8,55.44,0.266,2239.0,257.3,0
SNS001841,AC017,2022-10-16,81616,833.6,62.65,0.643,2521.9,216.0,0
SNS001842,AC017,2023-04-14,81624,824.7,61.36,0.375,2423.5,184.7,0
SNS001843,AC017,2022-08-13,81632,832.1,50.97,0.185,2553.9,243.2,0
SNS001844,AC017,2023-01-28,81640,833.2,66.18,0.466,2598.6,218.1,0
SNS001845,AC017,2022-08-04,81648,834.1,78.02,0.405,2314.8,252.9,0
SNS001846,AC017,2024-04-15,81656,829.8,73.84,0.663,2498.1,257.5,0
SNS001847,AC017,2023-11-13,81664,839.1,55.75,0.321,2100.7,186.5,0
SNS001848,AC017,2023-01-15,81672,829.5,59.7,0.472,2447.2,216.9,0
SNS001849,AC017,2024-05-08,81680,840.3,78.5,0.787,2297.4,239.7,0
SNS001850,AC017,2023-01-30,81688,837.3,68.21,0.497,2587.1,186.7,0
SNS001851,AC017,2022-05-01,81696,830.6,62.15,0.368,2110.5,240.2,0
SNS001852,AC017,2022-11-08,81704,842.4,47.03,0.734,2545.6,214.1,0
SNS001853,AC017,2023-01-16,81712,827.2,73.01,0.614,2531.9,247.0,0
SNS001854,AC017,2024-02-08,81720,841.1,57.93,0.802,2548.7,197.6,0
SNS001855,AC017,2022-01-26,81728,839.1,75.84,0.809,2182.5,227.7,0
SNS001856,AC017,2024-10-02,81736,832.4,47.44,0.831,2308.9,226.3,0
SNS001857,AC017,2022-05-08,81744,843.8,76.64,0.426,2275.8,184.5,0
SNS001858,AC017,2022-08-17,81752,835.4,46.56,0.441,2298.7,184.4,0
SNS001859,AC017,2024-06-06,81760,838.2,62.92,0.389,2129.3,189.5,0
SNS001860,AC017,2024-07-31,81768,837.3,67.57,0.803,2334.6,228.7,0
SNS001861,AC017,2023-02-20,81776,832.7,67.88,0.334,2321.6,225.4,0
SNS001862,AC017,2024-03-04,81784,840.3,66.56,0.338,2310.1,185.5,0
SNS001863,AC017,2022-11-01,81792,837.6,79.36,0.517,2109.2,233.6,0
SNS001864,AC017,2024-09-30,81800,827.0,57.07,0.494,2524.8,223.1,0
SNS001865,AC017,2024-10-30,81808,840.3,75.94,0.473,2410.9,258.9,0
SNS001866,AC017,2024-03-13,81816,827.6,61.85,0.261,2593.3,253.6,0
SNS001867,AC017,2023-01-19,81824,843.5,53.75,0.829,2572.5,225.6,0
SNS001868,AC017,2024-06-20,81832,839.0,57.85,0.497,2266.5,259.0,0
SNS001869,AC017,2022-02-02,81840,828.2,84.61,0.79,2500.9,197.3,0
SNS001870,AC017,2024-07-15,81848,836.2,73.45,0.201,2517.6,210.5,0
SNS001871,AC017,2024-12-04,81856,833.5,55.38,0.564,2553.1,194.6,0
SNS001872,AC017,2023-08-25,81864,836.8,60.65,0.879,2421.3,246.6,0
SNS001873,AC017,2022-09-01,81872,835.7,62.46,0.462,2263.0,225.4,0
SNS001874,AC017,2022-12-10,81880,841.4,75.76,0.656,2286.9,225.6,0
SNS001875,AC017,2023-04-28,81888,842.8,66.13,0.758,2159.1,232.3,0
SNS001876,AC017,2022-05-09,81896,842.6,65.15,0.178,2220.7,244.6,0
SNS001877,AC017,2022-02-17,81904,830.5,80.98,0.582,2251.9,238.7,0
SNS001878,AC017,2023-07-31,81912,836.4,46.86,0.405,2502.7,185.2,0
SNS001879,AC017,2022-07-21,81920,829.2,53.36,0.332,2177.9,224.8,0
SNS001880,AC017,2022-07-10,81928,836.6,72.28,0.924,2411.1,234.9,0
SNS001881,AC017,2024-12-31,81936,842.6,45.28,0.529,2596.7,256.6,0
SNS001882,AC017,2022-04-13,81944,846.2,77.47,0.549,2546.3,246.6,0
SNS001883,AC017,2023-09-24,81952,833.8,61.37,0.65,2535.5,211.1,0
SNS001884,AC017,2022-07-30,81960,834.1,63.16,0.247,2404.7,193.1,0
SNS001885,AC017,2022-01-05,81968,836.5,79.16,0.163,2584.5,207.4,0
SNS001886,AC017,2024-11-28,81976,840.8,58.05,0.26,2599.5,180.9,0
SNS001887,AC017,2024-09-09,81984,833.3,71.84,0.907,2261.1,218.7,0
SNS001888,AC017,2023-08-07,81992,843.9,45.37,0.196,2141.8,185.2,1
SNS001889,AC017,2024-04-27,82000,831.8,58.69,0.557,2317.6,241.9,0
SNS001890,AC017,2023-09-28,82008,838.7,69.68,0.508,2232.0,256.8,0
SNS001891,AC017,2023-07-08,82016,841.4,78.05,0.824,2566.1,194.5,0
SNS001892,AC017,2024-01-14,82024,834.2,67.7,0.176,2168.1,248.9,0
SNS001893,AC017,2024-04-06,82032,833.4,55.14,0.616,2166.9,191.6,0
